# Athena++ data at time=2.500000e-01  cycle=701  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002 -4.99512e-01  1.00000e+00  1.00000e+00  2.28734e-17  0.00000e+00  0.00000e+00
0046 -4.56543e-01  1.00000e+00  1.00000e+00 -4.36709e-22  0.00000e+00  0.00000e+00
0047 -4.55566e-01  1.00000e+00  1.00000e+00 -4.81566e-22  0.00000e+00  0.00000e+00
0048 -4.54590e-01  1.00000e+00  1.00000e+00 -4.09778e-22  0.00000e+00  0.00000e+00
0049 -4.53613e-01  1.00000e+00  1.00000e+00 -4.64297e-22  0.00000e+00  0.00000e+00
0050 -4.52637e-01  1.00000e+00  1.00000e+00 -4.82558e-22  0.00000e+00  0.00000e+00
0051 -4.51660e-01  1.00000e+00  1.00000e+00 -4.13070e-22  0.00000e+00  0.00000e+00
0052 -4.50684e-01  1.00000e+00  1.00000e+00 -4.82085e-22  0.00000e+00  0.00000e+00
0053 -4.49707e-01  1.00000e+00  1.00000e+00 -4.82315e-22  0.00000e+00  0.00000e+00
0054 -4.48730e-01  1.00000e+00  1.00000e+00 -4.13033e-22  0.00000e+00  0.00000e+00
0055 -4.47754e-01  1.00000e+00  1.00000e+00 -4.86425e-22  0.00000e+00  0.00000e+00
0056 -4.46777e-01  1.00000e+00  1.00000e+00 -4.83539e-22  0.00000e+00  0.00000e+00
0057 -4.45801e-01  1.00000e+00  1.00000e+00 -4.19397e-22  0.00000e+00  0.00000e+00
0058 -4.44824e-01  1.00000e+00  1.00000e+00 -4.88605e-22  0.00000e+00  0.00000e+00
0059 -4.43848e-01  1.00000e+00  1.00000e+00 -4.82048e-22  0.00000e+00  0.00000e+00
0060 -4.42871e-01  1.00000e+00  1.00000e+00 -4.27951e-22  0.00000e+00  0.00000e+00
0061 -4.41895e-01  1.00000e+00  1.00000e+00 -4.95788e-22  0.00000e+00  0.00000e+00
0062 -4.40918e-01  1.00000e+00  1.00000e+00 -4.75997e-22  0.00000e+00  0.00000e+00
0063 -4.39941e-01  1.00000e+00  1.00000e+00 -4.35430e-22  0.00000e+00  0.00000e+00
0064 -4.38965e-01  1.00000e+00  1.00000e+00 -5.05990e-22  0.00000e+00  0.00000e+00
0065 -4.37988e-01  1.00000e+00  1.00000e+00 -4.66763e-22  0.00000e+00  0.00000e+00
0066 -4.37012e-01  1.00000e+00  1.00000e+00 -4.37751e-22  0.00000e+00  0.00000e+00
0067 -4.36035e-01  1.00000e+00  1.00000e+00 -5.12789e-22  0.00000e+00  0.00000e+00
0068 -4.35059e-01  1.00000e+00  1.00000e+00 -4.57231e-22  0.00000e+00  0.00000e+00
0069 -4.34082e-01  1.00000e+00  1.00000e+00 -4.37765e-22  0.00000e+00  0.00000e+00
0070 -4.33105e-01  1.00000e+00  1.00000e+00 -5.17040e-22  0.00000e+00  0.00000e+00
0071 -4.32129e-01  1.00000e+00  1.00000e+00 -4.50925e-22  0.00000e+00  0.00000e+00
0072 -4.31152e-01  1.00000e+00  1.00000e+00 -4.49117e-22  0.00000e+00  0.00000e+00
0073 -4.30176e-01  1.00000e+00  1.00000e+00 -5.22851e-22  0.00000e+00  0.00000e+00
0074 -4.29199e-01  1.00000e+00  1.00000e+00 -4.45924e-22  0.00000e+00  0.00000e+00
0075 -4.28223e-01  1.00000e+00  1.00000e+00 -4.74564e-22  0.00000e+00  0.00000e+00
0076 -4.27246e-01  1.00000e+00  1.00000e+00 -5.23306e-22  0.00000e+00  0.00000e+00
0077 -4.26270e-01  1.00000e+00  1.00000e+00 -4.45921e-22  0.00000e+00  0.00000e+00
0078 -4.25293e-01  1.00000e+00  1.00000e+00 -5.02528e-22  0.00000e+00  0.00000e+00
